Date,Price,NAV
25.06.2009,12529.04,878824157.9
26.06.2009,12606.91,902006162.15
29.06.2009,12629.88,899642404.1
30.06.2009,12660.95,902493329.56
01.07.2009,13627.67,967945667.84
02.07.2009,13613.31,961434058.8
03.07.2009,13652.91,965014205.97
06.07.2009,13652.5,965573491.91
07.07.2009,13688.53,968815002.19
08.07.2009,13759.98,976842954.51
09.07.2009,13772.73,978969068.9
10.07.2009,13762.31,976232587.45
13.07.2009,13776.2,976087166.44
14.07.2009,13818.32,982350718.74
15.07.2009,13815.81,976136934.49
16.07.2009,13429.79,942375799.93
17.07.2009,13417.56,928326046.42
20.07.2009,13507.86,931373190.49
21.07.2009,13536.76,931503115.79
22.07.2009,13580.9,932797092.9
23.07.2009,13519.9,927468980.72
24.07.2009,13531.33,926703105.53
27.07.2009,13568.56,927208933.11
28.07.2009,13604.47,928045881.0
29.07.2009,13606.28,925035219.0
30.07.2009,13630.01,928562186.0
31.07.2009,13668.18,943818484.24
03.08.2009,13689.98,943760226.99
04.08.2009,13709.59,934266814.5
05.08.2009,13745.18,934071663.15
06.08.2009,13871.36,952348765.74
07.08.2009,13884.8,958121987.55
10.08.2009,13936.35,965428198.19
11.08.2009,13986.13,973351358.79
12.08.2009,13994.5,973971965.98
13.08.2009,13951.72,976468166.45
14.08.2009,13957.37,989857513.87
17.08.2009,13993.12,988039377.15
18.08.2009,13697.34,988348810.68
19.08.2009,13617.83,984489517.62
20.08.2009,13643.99,989369518.16
21.08.2009,13592.56,981292665.2
24.08.2009,13631.84,984755296.74
25.08.2009,13635.86,977318876.42
26.08.2009,13631.3,972672710.87
27.08.2009,13664.21,973382816.04
28.08.2009,13682.39,975065765.54
31.08.2009,13695.28,976806218.66
01.09.2009,13711.4,979613012.62
02.09.2009,13710.83,982724763.31
03.09.2009,13728.2,982465937.45
04.09.2009,13739.53,981001528.29
07.09.2009,13786.58,978548348.08
08.09.2009,13825.68,982221273.04
09.09.2009,13876.33,983718609.67
10.09.2009,13928.8,974103995.22
11.09.2009,13948.35,977485346.14
14.09.2009,13988.59,974201414.61
15.09.2009,13880.0,962476708.54
16.09.2009,13900.81,960551628.08
17.09.2009,13942.38,962075058.28
18.09.2009,13982.05,970279779.43
21.09.2009,14056.9,969354115.92
22.09.2009,14111.73,972397860.96
23.09.2009,14139.4,969136621.66
24.09.2009,14139.24,963920955.85
25.09.2009,14173.9,954291889.92
28.09.2009,14251.94,968995046.87
29.09.2009,14300.26,975781584.56
30.09.2009,14329.71,973883967.18
01.10.2009,14391.32,978631486.65
02.10.2009,14415.97,984516093.34
05.10.2009,14479.28,981872348.95
06.10.2009,14544.09,998983918.3
07.10.2009,14621.49,1005332944.4
08.10.2009,14686.06,1002676344.61
09.10.2009,14774.07,1003615267.64
12.10.2009,14816.32,1008694182.41
13.10.2009,14848.46,994774308.79
14.10.2009,14868.27,996789223.45
15.10.2009,14929.3,1008416746.24
16.10.2009,14945.01,1008776164.67
19.10.2009,14969.83,1010778099.77
20.10.2009,15034.93,1039733509.42
21.10.2009,15083.66,1036680300.4
22.10.2009,15122.73,1042965953.32
23.10.2009,15125.68,1047364403.47
26.10.2009,15175.56,1055029434.26
27.10.2009,15134.68,1062507766.31
28.10.2009,15079.87,1063020063.94
29.10.2009,15078.04,1075578070.06
30.10.2009,15076.98,1108517042.22
02.11.2009,15142.03,1110911277.95
03.11.2009,15119.35,1104821501.14
05.11.2009,15171.59,1106560479.0
06.11.2009,15222.62,1097835071.85
09.11.2009,15252.05,1098653686.76
10.11.2009,15240.53,1091916418.05
11.11.2009,15313.2,1084586329.18
12.11.2009,15338.26,1081732658.59
13.11.2009,15344.82,1068009176.97
16.11.2009,15420.39,1080091566.36
17.11.2009,15449.68,1090564035.97
18.11.2009,15489.66,1091535115.68
19.11.2009,15498.14,1089612975.05
20.11.2009,15497.7,1101100857.66
23.11.2009,15508.71,1111729057.76
24.11.2009,15539.14,1118403747.02
25.11.2009,15571.87,1113049207.49
26.11.2009,15539.44,1121805002.02
27.11.2009,15498.49,1119604690.24
30.11.2009,15484.78,1128322822.56
01.12.2009,15489.01,1135218965.99
02.12.2009,15508.23,1139595187.22
03.12.2009,15516.52,1114897301.9
04.12.2009,15533.23,1114103771.97
07.12.2009,15539.0,1116565783.48
08.12.2009,15556.28,1108895881.23
09.12.2009,15606.36,1130616191.2
10.12.2009,15586.54,1146085935.33
11.12.2009,15601.75,1152596496.36
14.12.2009,15632.52,1155538695.38
15.12.2009,15649.41,1152863712.42
16.12.2009,15657.67,1154985578.37
17.12.2009,15648.87,1151369667.27
18.12.2009,15566.93,1136748422.03
21.12.2009,15601.74,1141709529.42
22.12.2009,15602.31,1139393377.64
23.12.2009,15594.81,1138922982.06
24.12.2009,15548.02,1131750625.83
25.12.2009,15574.85,1133318725.35
28.12.2009,15627.5,1135383674.45
29.12.2009,15480.34,1142024298.33
30.12.2009,15639.91,1162739460.98
31.12.2009,15676.5,1173630716.56
11.01.2010,15748.35,1183370158.56
12.01.2010,15766.73,1178350591.68
13.01.2010,15783.49,1161160665.06
14.01.2010,15849.54,1182550416.31
15.01.2010,15824.94,1182518041.55
18.01.2010,15865.92,1177186191.5
19.01.2010,15903.01,1180072247.69
20.01.2010,15964.46,1181909051.41
21.01.2010,16032.44,1184270389.69
22.01.2010,16027.72,1191841504.63
25.01.2010,16031.94,1197621199.62
26.01.2010,16024.53,1205585333.01
27.01.2010,16018.04,1191754755.28
28.01.2010,16039.3,1204880378.38
29.01.2010,16063.55,1209138415.17
01.02.2010,16052.47,1192259874.08
02.02.2010,16070.53,1203085971.84
03.02.2010,16095.82,1198756108.59
04.02.2010,16109.04,1176436377.56
05.02.2010,16075.46,1162131294.64
08.02.2010,16106.25,1183123165.98
09.02.2010,16109.91,1219622910.5
10.02.2010,16119.22,1236410511.97
11.02.2010,16139.61,1245260196.55
12.02.2010,16143.66,1244464799.25
15.02.2010,16166.45,1236338789.63
16.02.2010,16207.62,1232377623.15
17.02.2010,16258.43,1253102473.13
18.02.2010,16295.02,1226380928.47
19.02.2010,16338.99,1224927805.0
24.02.2010,16345.36,1230075196.14
25.02.2010,16381.42,1235825938.8
26.02.2010,16408.69,1243612393.22
27.02.2010,16418.3,1244305266.75
01.03.2010,16453.2,1243878336.89
02.03.2010,16533.13,1253220961.3
03.03.2010,16613.11,1257580179.59
04.03.2010,16646.4,1256201355.86
05.03.2010,16688.01,1264295047.52
09.03.2010,16693.37,1271245398.0
10.03.2010,16773.67,1275136986.41
11.03.2010,16838.55,1290210351.73
12.03.2010,16891.31,1297770638.29
15.03.2010,16914.09,1313623733.47
16.03.2010,16891.98,1308087005.35
17.03.2010,16934.95,1326741204.98
18.03.2010,16950.81,1331031693.66
19.03.2010,16957.4,1324577377.6
22.03.2010,16981.1,1343746130.18
23.03.2010,16988.49,1394690028.72
24.03.2010,16984.27,1404600027.7
25.03.2010,17002.11,1412120964.91
26.03.2010,17021.07,1435981996.85
29.03.2010,17040.49,1431411123.94
30.03.2010,17025.85,1398940908.61
31.03.2010,17060.52,1398921421.44
01.04.2010,17050.96,1390880098.72
02.04.2010,17057.73,1400765741.05
05.04.2010,17081.79,1405796839.61
06.04.2010,17101.17,1416370057.14
07.04.2010,17099.35,1428950055.67
08.04.2010,17120.18,1448802986.79
09.04.2010,17133.16,1495800130.26
12.04.2010,17149.58,1508284822.56
13.04.2010,17157.5,1478795028.03
14.04.2010,17159.33,1494984565.73
15.04.2010,17152.2,1509153461.16
16.04.2010,17167.14,1495871423.57
19.04.2010,17157.61,1530861977.48
20.04.2010,17156.39,1617394168.83
21.04.2010,17151.75,1695621891.45
22.04.2010,17147.21,1676471044.07
23.04.2010,17120.21,1697182938.78
26.04.2010,17110.87,1731682417.44
27.04.2010,17076.42,1734701237.87
28.04.2010,17031.11,1726049209.2
29.04.2010,17053.9,1763612649.68
30.04.2010,17102.59,1789805979.34
04.05.2010,17113.4,1783507766.81
05.05.2010,17083.73,1771847803.97
06.05.2010,17065.37,1818414456.11
07.05.2010,17004.27,1847088164.18
11.05.2010,16980.26,1876856253.48
12.05.2010,16992.9,1883385177.66
13.05.2010,17033.84,1859391871.5
14.05.2010,17039.7,1815856161.0
17.05.2010,17071.87,1794048267.21
18.05.2010,17071.72,1809249256.03
19.05.2010,17065.87,1814182676.05
20.05.2010,17012.41,1788224568.15
21.05.2010,17000.97,1795591402.09
24.05.2010,17000.36,1813278590.64
25.05.2010,17002.43,1810014772.74
26.05.2010,16997.6,1809799522.8
27.05.2010,17006.97,1853050014.84
